332-25928	Berk, Mark; Monheit, Alan (2001). The Concentration Of Health Care Expenditures, Revisited. H Aff 20 (2), S. 9-18 (http://content.healthaffairs.org/cgi/reprint/20/2/9).
332-25928	Berki, S.E. (1986). A Look At Catastrophic Medical Expenses And The Poor. H Aff 5 (4), S. 138- 145 (http://content.healthaffairs.org/cgi/reprint/5/4/138).
332-25928	Berlemann, M., A. Karmann (1998). Moral Hazard im Gesundheitswesen – Ein Beispiel aus der Kieferorthopädie. Zeitschr Wirtsch Sozialwiss (ZWS), Bd. 118, S. 573-595.
332-25928	Bhattacharya, Jayanta; Neeraj, Sood (2005). Health Insurance and the Obesity Externality. NBER Working Paper No. W11529, Washington DC (http://papers.ssrn.com/sol3/papers.cfm?abstract_id=776017#PaperDownload).
332-25928	BIG – Die Direktkrankenkasse (2004). Presseportal: forsa-Umfrage lässt keine Rückschlüsse auf Wahlabsicht zu. Dortmund (http://www.presseportal.de/story.htx?nr=532722).
332-25928	Birch, Stephen (1986). Relationship between increasing prescription charges and consumption in groups not exempt from charges. J R Coll Gen Pract 36 (285), S. 154-156 (http://www.pubmedcentral.nih.gov/tocrender.fcgi?iid=138912).
332-25928	Birch, Stephen (1989). Health care charges: lessons from the U.K.. H Pol 13 (2), S. 145-157.
332-25928	Birch, Steven (2004). Charging the patient to save the system? Like bailing water with a sieve. CMAJ/JAMC 170 (12), S. 1812-1813 (http://www.cmaj.ca/cgi/content/full/170/12/1812).
332-25928	Birkett, Donald; Mitchell, Andrew; McManus, Peter (2001). A Cost-Effectiveness Approach To Drug Subsidy And Pricing In Australia. H Aff 20 (3), S. 104-114 (http://content.healthaffairs.org/cgi/reprint/20/3/104).
332-25928	Bitrán, Ricardo; Giedion, Ursula (2003). Waivers and Exemptions for Health Services in Developing Countries. Social Safety Net Primer Series, Worldbank, Washington (http://wbln0018.worldbank.org/HDNet/hddocs.nsf/65538a343139acab85256cb70055e6ed/2327dc75151b9f 1385256cf0005e323c/$FILE/0308.pdf).
332-25928	Blais, Lucie; Couture, Julie; Rahme, Elham; Le Lorier, Jacques (1997). Évaluation de l'impact du régime général d'assurance-médicaments du Québec sur la consommation de médicaments chez les ainés. L’Actualité Médicale, Association des Médecins de langue française du Canada, Montreal (Abstract: http://www.sqgeriatrie.org/pdf/BULLETIN-MARS-2000.pdf).
332-25928	Blais, Lucie; Boucher, Jean-Marc; Couture, Julie; Rahme, Elham; LeLorier, Jacques (1999). Impact of the Quebec cost sharing drug insurance plan on the monthly dispensed prescriptions of 4 classes of medications among elderly. Abstract presented at Canadian Association for Population Therapeutics Annual Conference, Halifax. Pharmacoepidemd Drug Safety 8 (S2), S. S79-S196 (http://www3.interscience.wiley.com/cgibin/fulltext/63001476/PDFSTART).
332-25928	Blais, Lucie; Boucher, Jean-Marc; Couture, Julie; Rahme, Elham; LeLorier, Jacques (2001). Impact of a cost sharing drug insurance plan on drug utlilization among elderly. J Am Ger Soc 49 (4), S. 410-414 (http://www.blackwell-synergy.com/doi/pdf/10.1046/j.1532-5415.2001.49084.x).
332-25928	Blais, Lucie; Couture, Julie; Rahme, Elham; LeLorier, Jacques(2003). Impact of a cost sharing drug insurance plan on drug utilization among individuals receiving social assistance. H Pol 64 (2), S. 163-172.
332-25928	Blendon, Robert; Leitman, Robert; Morrison, Ian; Donelan, Karen (1990). Satisfaction withHealth Systems in Ten Nations. H Aff 9 (2), S. 185–192 (http://content.healthaffairs.org/cgi/reprint/9/2/185).
332-25928	Blendon, Robert; Schoen, Cathy; DesRoches, Catherine; Osborn, Robin; Scoles, Kimberly; Zapert, Kinga (2002). Inequities In Health Care: A Five-Country Survey. H Aff 21 (3), S. 182-191 (http://content.healthaffairs.org/cgi/reprint/21/3/182.pdf).
332-25928	Block, Adam (2007). Costs and Benefits of Direct-to-Consumer Advertising: The Case of Depression. Pharmacoecon 25 (6), S. 511-521 (Abstract: http://pharmacoeconomics.adisonline.com/pt/re/phe/abstract.00019053-200725060-00006.htm).
332-25928	Bloom, Gerald (1997). Primary Health Care Meets the Market: Lessons from China and Vietnam. Institute for Development Studies (IDS), Working Paper 53, Brighton, ISBN 1 85864 119 5 (http://www.ids.ac.uk/ids/bookshop/wp/wp53.pdf).
332-25928	Bloom, Bernard (2001). Another Theory About Healthcare Expenditures and Inflation Refuted by the Facts. Am J Manag Care 7 (7), S. 740-741 (http://www.ajmc.com/files/articlefiles/AJMC2001julBloom740_741.pdf).
332-25928	Bluestein, Jan (1995). Medicare Coverage, Supplemental Insurance, and the Use of Mammography by Older Women. N Engl J Med 332 (17), S. 1138-1143 (http://content.nejm.org/cgi/reprint/332/17/1138.pdf).
332-25928	Blumenthal, David (2006a). Employer-Sponsored Health Insurance in the United States – Origins and Implications. N Engl J Med 355 (1), S. 82-88 (http://content.nejm.org/cgi/reprint/355/1/82.pdf).
332-25928	Blumenthal, David (2006b). Employer-Sponsored Insurance – Riding the Health Care Tiger. N Engl J Med 355 (2), S. 195-202 (http://content.nejm.org/cgi/reprint/355/2/195.pdf). Blustein, Jan (2000). Drug coverage and drug purchases by Medicare beneficiaries with hypertension. H Aff 19 (2), S. 219-230 (http://content.healthaffairs.org/cgi/reprint/19/2/219).
332-25928	Bodenheimer, Thomas (2005). High and Rising Health Care Costs. Part 1: Seeking an Explanation. Ann Int Med 142 (10), S. 847-854 (http://www.annals.org/cgi/reprint/142/10/847.pdf).
332-25928	Bodenheimer, Thomas (2005). High and Rising Health Care Costs. Part 3: The Role of Health Care Providers. Ann Intern Med 142 (12), S. 996-1002 (http://www.annals.org/cgi/reprint/142/12_Part_1/996.pdf). Böcken, Jan; Butzlaff, Martin; Esche, Andreas (Hrsg.) (2000). Reformen im Gesundheitswesen. Ergebnisse der internationalen Recherche. Verlag Bertelsmann Stiftung, Gütersloh (http://www.bertelsmannstiftung.de/cps/rde/xbcr/SID-0A000F0A-1EB3E760/stiftung/515.pdf).
332-25928	Boos-Nünning, Ursula; Lauterbach, Karl; Karsten, Rudolf; Weisskirchen, Gerd (2004). Mut zur Veränderung. Innovation und Chancengleichheit durch eine integrierte Bildungs-, Gesundheits- und Familienpolitik. Friedrich-Ebert-Stiftung, Bonn (http://fesportal.fes.de/pls/portal30/docs/FOLDER/PRESSE/PRESSEARCHIV/2004/PUBLIKATIONEN20 04/INNOVATIONUNDCHANCENGLEICHHEIT.PDF).
332-25928	Bozette, Frank; Joce, Geoffrey; McCaffrey, Daniel; Leibowitz, Arleen; Morton, Sally; Berry, Sandra; Rastegar, Afshin; Timberlake, David; Shapiro, Martin; Goldman, Dana (2001). Expenditures for the Care of HIV-Infected Patients in the Era of Highly Active Antiretroviral Therapy. N Engl J Med 344 (11), S. 817823 (http://content.nejm.org/cgi/reprint/344/11/817.pdf).
332-25928	Braam, Tamara (2005). The impact of health sector financing reforms on sexual and reproductive health services in Africa. University of the Witwatersrand, Johannesburg: Ravindran, Sundari; de Pinho, Helen (Eds.). The right reform? Health Sector Reforms and Sexual and Reproductive Health. Women`s Health Project, School of Public Health, University of the Witwatersrand (http://www.wits.ac.za/whp/rightsandreforms/docs/AFRICAFINANCE.pdf).
332-25928	Braithwaite, Scott; Rosen, Allison (2007). Linking Cost Sharing to Value: An Unrivaled Yet Unrealized Public Health Opportunity. Ann Intern Med 146 (8), S. 602-605 (http://www.annals.org/cgi/reprint/146/8/602.pdf).
332-25928	Brammli-Greenberg, Shuli (2003). Co-Payments for Health-Plan Services. Health Policy Division, JDCBrookdale Institute, Jerusalem.
332-25928	Brauer, Michael; Hoek, Gerard; van Vliet, Patricia; Meliefste, Kees; Fischer, Paul; Wijga, Alet; Koopman, Laurens; Neijens, Herman; Gerritsen, Jorrit; Kerkhof, Marjan; Heinrich, Joachim; Bellander, Tom; Brunekreef, Bert (2002). Air Pollution from Traffic and the Development of Respiratory Infections and Asthmatic and Allergic Symptoms in Children. Am J Respir Crit Care Med 166 (8). S. 1092–1098 (http://ajrccm.atsjournals.org/cgi/reprint/166/8/1092.pdf).
332-25928	Brett, Allan (2007). Two-Tiered Health Care: A Problematic Double Standard. Arch Intern Med 167 (5), S. 430-432 (http://archinte.ama-assn.org/cgi/content/reprint/167/5/430).
332-25928	Breyer, Friedrich (1984). Moral Hazard und der optimale Krankenversicherungsvertrag. Eine Übersicht. Zeitschr ges Staatswiss 140, S. 288-307 (http://www.digizeitschriften.de/no_cache/home/jkdigitools/loader/?tx_jkDigiTools_pi1%5BIDDOC%5D= 154908).
332-25928	Breyer, Friedrich (1991). Distribution effects of coinsurance options in social health insurance systems. In: López-Casasnovas, Guillem (ed). Incentives in health systems. Springer, Berlin Heidelberg New York.
332-25928	Breyer, Friedrich; Haufler, Andreas (2000). Health Care Reform: Separating Insurance from Income Redistribution. Int Tax Publ Fin 7 (4-5), S. 445–461 (http://www-cgi.uniregensburg.de/Fakultaeten/WiWi/Wiegard/start/de/lehre/2002-2003/seminar/Health_care_reform.pdf).
332-25928	Breyer, Friedrich; Haufler, Andreas (2000). Health Care Reform: Separating Insurance from Income Redistribution. DIW Discussion Paper No. 205, Berlin (http://opus.zbwkiel.de/volltexte/2003/222/pdf/dp205.pdf).
332-25928	Breyer, Friedrich; Zweifel, Peter; Kifmann, Matthias (2005). Gesundheitsökonomik. 5. Auflage. SpringerVerlag, Berlin-Heidelberg-New York.
332-25928	Briesacher, Becky; Kamal-Bahl, Sachim; Hochberg, Marc; Orwig, Denise; Kahler, Kristjan (2004). Threetiered-copayment drug coverage and use of nonsteroid anti-inflammatory drugs. Arch Int Med 164 (15), S. 1679-1684 (http://archinte.ama-assn.org/cgi/content/reprint/164/15/1679).
332-25928	Briesacher, Becky; Stuart, Bruce; Ren, Xiaoqang; Doshi, Jalpa; Wrobel, Marian (2005). Medicare beneficiaries and the impact of gaining prescription drug coverage on inpatient and physician spending. H Serv Res 40 (5, Part1), P. 1279-1296 (http://www.blackwell-synergy.com/doi/full/10.1111/j.1475-6773.2005.00432.x; http://www.findarticles.com/p/articles/mi_m4149/is_5_40/ai_n15874887).
332-25928	Brixner, Diana; Joish, Vijay; Oderda, Gary; Avey, Steven; Hanson, Douglas; Cannon, Eric (2007). Effects of Benefit Design Change Across 5 Disease States. Am J Man Care 13 (6, Part 2), S. 370-376 (http://www.ajmc.com/files/articlefiles/AJMC_07junPrt2_Brixner370to76.pdf).
332-25928	Brodsky, David (1987). The Correlates of Cost-Conscious Behavior Among Elderly Consumers of Health Care Services. J Appl Geront 6 (1), S. 25-38 (http://jag.sagepub.com/cgi/reprint/6/1/25).
332-25928	Brook, Robert; Ware, John; Rogers, William; Keeler, Emmett; Davies, Allyson; Donald, Cathy; Goldberg, George (1983). Does free care improve adults health? Results from a randomized controlled trial. N Engl J Med 309 (23), S. 1426-1434 (http://content.nejm.org/cgi/content/abstract/309/23/1426).
332-25928	Brook, Robert (1989). Practice guidelines and practicing medicine. Are they compatible? JAMA 262 (21), S. 3027-3030 (http://jama.ama-assn.org/cgi/content/abstract/262/21/3027).
332-25928	Brooks, Robert (1980). Der Selbstbehalt in der österreichischen Sozialversicherung. In: Internationale Gesellschaft für Gesundheitsökonomie, S. 58-60.
332-25928	Büchi, Martin; Bachmann, Lucas; Fischer, Joachim; Peltenburg, Michael; Steurer, Johann (2000). Alle Macht den Patienten? Vom ärztlichen Paternalismus zum Shared Decision Making. Schweizerische Ärztezeitung 81 (49), S. 2776-2780 (http://www.saez.ch/pdf/2000/2000-49/2000-49-1017.PDF).
332-25928	Bundesverband der Arzneimittelhersteller (BAH) (1999a). BAH-Bevölkerungsbefragung: 62 Prozent der Bundesbürger betreiben regelmäßig Selbstmedikation. Das Freie Medikament 1-3/99 (http://www.bahbonn.de/forum/publikationen/dfm/dfm1-3-99.htm#BAH-Bev%f6lkerungsbefragung).
332-25928	Bundesverband der Arzneimittelhersteller (BAH) (1999b). Der Selbstmedikationsmarkt 1998. Das Freie Medikament 1-3/99 (http://www.bah-bonn.de/forum/publikationen/dfm/dfm1-3-99.htm#BAHBev%f6lkerungsbefragung).
332-25928	Buntin, Melinda; Damberg, Cheryl; Haviland, Amelia; Kapur, Kanika; Lurie, Nicole; McDevitt, Roland; Marquis, Susan (2006). Consumer-Directed Health Care: Early Evidence About Effects On Cost And Quality. H Aff 25 (6), pp. W516-W530 (http://content.healthaffairs.org/cgi/content/full/hlthaff.25.w516).
332-25928	Burström, Bo (2002). Increasing inequalities in health care utilisation across income groups in Sweden during the 1990s? H Pol 62 (2), S. 117-129.
332-25928	Burström, Bo (2004). User charges in Sweden. European Observatory on Health Systems and Policies, Euro Observer 6 (3), S. 5-6 (http://www.euro.who.int/document/Obs/EuroObserver6_3.pdf).
332-25928	Busch, Susan; Barry, Colleen; Vegso, Sally; Sindelar, Jody; Cullen, Mark (2006). Effects Of A Cost-Sharing Exemption On Use Of Preventive Services At One Large Employer. H Aff 25 (6), S. 1529-1536 (http://content.healthaffairs.org/cgi/reprint/25/6/1529).
332-25928	Busse, Reinhard; Riesberg, Annette (2004). Health Care Systems in Transition. Germany. WHO Regional Office for Europe on behalf of the European Observatory on Health Systems and Policies, Kopenhagen (http://www.healthpolicymonitor.org/Downloads/HiT_Germany_2005.pdf).
332-25928	Busse, Reinhard; Schlette, Sophia (Hrsg.) (2004). Gesundheitspolitik in Industrieländern. Ausgabe 2. Im Blickpunkt: Gesundheitspolitik und Alter, Arzneimittelpolitik, Fachkräfteentwicklung. Verlag Bertelsmannstiftung, Gütersloh. ISBN 3-89204-767-7 (http://www.wm.tu-berlin.de/~mig/papers/index.html).
332-25928	Busse, Reinhard; Schlette, Sophia (2005). Gesundheitspolitik in Industrieländern. Ausgabe 4. Im Blickpunkt: Zugang, Primärversorgung, Organisationsreform. Verlag Bertelsmann Stiftung, Gütersloh (http://www.healthpolicymonitor.org/Downloads/Gesundheitspolitik_in_Industrielaendern_Ausgabe_4.pdf;j sessionid=0DD454B3CBD59FED2F2ECA72FEDB7BA0).
332-25928	Busse, Reinhard; Schreyögg, Jonas; Henke, Klaus-Dirk 2005). Regulation of pharmaceutical markets in Germany: improving efficiency and controlling expenditures? Int J H Plan Mgmt 20 (4), S. 329-349 (http://www3.interscience.wiley.com/cgi-bin/fulltext/112140375/PDFSTART). Butler, Robert (2001). Old and Poor in America. Issue Brief, International Longevity Center, New York (www.ilcusa.org/_lib/pdf/brief_001.pdf).
332-25928	Canadian Alliance Grassroots (2002). Doctors Want More Private Care. Belleville/Ontario (http://www.canadiangrassroots.ca/sections.php?op=printpage&artid=38).
332-25928	Canadian Health Services Research Foundation (CHSRF) (2001). Myth: User fees stop waste and ensure better use of the healthcare system. Myth busters. (http://www.chrsf.ca).
332-25928	Cannon, Christopher; Braunwald, Eugene; McCabe, Carolyn; Rader, Daniel; Rouleau, Jean; Belder, Rene; Joyal, Steven; Hill, Karen; Pfeffer, Marc; Skene, Allan (2004). Intensive versus Moderate Lipid Lowering with Statins after Acute Coronary Syndromes. N Engl J Med 350 (15), S. 1495–1504 (http://content.nejm.org/cgi/reprint/350/15/1495.pdf).
332-25928	Carlsen, Frederick; Grytten, Jostein; Kjelvik, Julie; Skau, Irene (2007). Better primary physician services lead to fewer hospital admissions. Eur J Health Econ 8 (1), S. 17–24 (http://www.springerlink.com/content/9030485k85884r54/fulltext.pdf).
332-25928	Carlson, Matthew; DeVoe, Jennifer; Wright, Bill (2006). Short-Term Impacts of Coverage Loss in a Medicaid Population: Early Results From a Prospective Cohort Study of the Oregon Health Plan. Ann Fam 4 (5), S. 391-398 (http://www.annfammed.org/cgi/reprint/4/5/391).
332-25928	Carroll, Margaret; Lacher, David; Sorlie, Paul; Cleeman, James; Gordon, David; Wolz, Michael; Grundy, Scott; Johnson, Clifford (2005). Trends in Serum Lipids and Lipoproteins of Adults, 1960-2002. JAMA 294 (14), S. 1773-1781 (http://jama.ama-assn.org/cgi/reprint/294/14/1773).
332-25928	Chandra, Amitabh; Gruber, Jonathan; McKnight, Robin (2007). Patient Cost-Sharing, Hospitalization Offsets, and the Design of Optimal Health Insurance for the Elderly. Working Paper 12972, National Bureau of Economic Research, Cambridge (http://www.nber.org/papers/w12972).
332-25928	Chauhan, Anoop; Chatterjee, Anwesh; Johnston, Sebastian (2005). Acute Respiratory Infections. In: Krzyzanowski, Michael, Kuna-Dibbert, Birgit, Schneider, Jürgen: S. 44-69.
332-25928	Chen, Meei-shia; Mastilica, Miroslav (1998). Health care reform in Croatia: for better or for worse? Am J Publ H 88 (8), S. 1156-1160 (http://www.ajph.org/cgi/reprint/88/8/1156).
332-25928	Cherkin, Daniel; Grothaus, Louis; Wagner, Edward (1989). The effect of office visit copayments on utilization in a health maintenance organization. Med Care 27 (11), S. 1036-1045.
332-25928	Cherkin, Daniel; Grothaus, Louis; Wagner, Edward (1992). Is magnitude of co-payment effect related to income? Using census data for health services research. Soc Sci Med 34 (1), S. 33-41.
332-25928	Chernew, Michael; Encinosa, William; Hirth, Richard (2000). Optimal health insurance: the case of observable, severe illness. J H Econ 19 (5), S. 585-609.
332-25928	Chernew, Michael; Smith, Dean; Kirking, Duane; Fendrick, Mark (2001). Decomposing Pharmaceutical Cost Growth in Different Types of Health Plans. Am J Manag Care 7 (7), S. 667 -673 (http://www.ajmc.com/files/articlefiles/AJMC2001julCHERNEW667_673.pdf).
332-25928	Chernew, Michael; Rosen, Allison; Fendrick, Mark (2006). Rising Out-of-pocket Costs in Disease Management Programs. Am J Manag Care 12 (3), S. 150-154 (http://www.ajmc.com/files/articlefiles/AJMC_06mar_Chernew150to54.pdf).
332-25928	Chernew, Michael; Rosen, Allison; Fendrick, Mark (2007). Value-based Insurance Design. H Aff 26 (2), S. w195-w203 (http://content.healthaffairs.org/cgi/reprint/26/2/w195; http://www.sph.umich.edu/vbidcenter/pdfs/w195Chernew.pdf).
332-25928	Chewning, Betty (2006). The healthy adherer and the placebo effect. BMJ 333 (7557), S. 18-19 (http://bmj.bmjjournals.com/cgi/reprint_abr/333/7557/18.pdf).
332-25928	Choe, Hae Mi; Stevenson, James; Streetman, Daniel; Heisler, Michele; Standiford, Connie; Piette, John (2007). Impact of Patient Financial Incentives on Participation and Outcomes in a Statin Pill-splitting Program. Am J Man Care 13 (6, Part 1), S. 298-304 (http://www.ajmc.com/files/articlefiles/AJMC07_junPrt1Choe298to304.pdf).
332-25928	Choudhry, Niteesh; Avorn, Jerry; Antman, Elliott; Schneeweiss, Sebastian; Shrank, William (2007). Should Patients Receive Secondary Prevention Medications For Free After A Myocardial Infarction? An Economic Analysis. H Aff 26 (1), S. 186-194 (http://content.healthaffairs.org/cgi/reprint/26/1/186).
332-25928	Chubon, Sandra; Schulz, Richard; Lingle Jr., Earle; Coster-Schulz, Marcia (1994). Too Many Medications, Too Little Money: How Do Patients Cope? Public Health Nursing 11 (6), S. 412–415 (http://www.blackwell-synergy.com/doi/pdf/10.1111/j.1525-1446.1994.tb00207.x).
332-25928	Ciechanowski, Paul; Katon, Wayne; Russo, Joan (2000). Depression and Diabetes: Impact of Depressive Symptoms on Adherence, Function, and Costs. Arch Intern Med 160 (21), S. 3278-3285 (http://archinte.ama-assn.org/cgi/reprint/160/21/3278).
332-25928	Clade, Harald; Merten, Martina (2004). Direktbeteiligung: Deutschland liegt auf einem Mittelplatz. Dt Ärztebl 101 (34-35), S. A-2288 / B-1920 / C-1848 (http://www.aerzteblatt.de/v4/archiv/artikel.asp?src=heft&id=43081).
332-25928	Claxton, Gary; Gil, Isadora; Finder, Benjamin; Holve, Erin; Gabel, Jon; Pickreign, Jeremy; Whitmore, Heidi; Hawkins, Samantha; Fahlman, Cheryl (2004). Employer Health Benefits: 2004 Annual Survey. Henry Kaiser Family Foundation; Health Research and Education Trust, Menlo Park/Chicago, ISBN 0-87258-8122 (http://www.kff.org/insurance/7148/upload/2004-Employer-Health-Benefits-Survey-Full-Report.pdf).
332-25928	Claxton, Gary; Gil, Isadora; Finder, Benjamin; Gabel, Jon; Pickreign, Jeremy; Whitmore, Heidi; Hawkins, Samantha (2005). Employer Health Benefits: 2005 Summary of Findungs: 2005 Henry Kaiser Family Foundation/Health Research and Education Trust, Menlo Park/Chicago, ISBN 1-55648-329-5 (http://www.kff.org/insurance/7315/upload/7315.pdf).
332-25928	Cole, Alexander; Norman, Heather; Weatherby, Lisa; Walker, Alexander (2006). Drug Copayment and Adherence in Chronic Heart Failure: Effect on Cost and Outcomes. Pharmacotherapy 26 (8), S. 1157-1164 (http://www.atypon-link.com/PPI/doi/pdf/10.1592/phco.26.8.1157).
332-25928	Coleman, Eric; Smith, Jodi; Raha, Devbani; Min, Sung-joon (2006). Posthospital Medication Discrepancies. Prevalence and Contributing Factors. Arch Int Med 165 (18), S. 1842-1847 (http://archinte.amaassn.org/cgi/reprint/166/17/1802).
332-25928	Collins, David; Quick, Jonathan; Musau, Stephen; Kraushaar Daniel (1996). Health Financing Reform in Kenya: The Fall and Rise of Cost Sharing, 1989-94. Management Sciences for Health, Boston.
332-25928	Colombo, Francesca; Tapay, Nicole (2004). Private Health Insurance in OECD Countries: The Benefits and Costs for Individuals and Health Systems. OECD Health Working Paper 15 (http://www.oecd.org/dataoecd/34/56/33698043.pdf).
332-25928	Contoyannis, Paul; Hurley, Jeremiah; Grootendorst, Paul; Jeon, Sung-Hee; Tamblyn, Robyn (2005). Estimating the price elasticity of expenditure for prescription drugs in the presence of non-linear price schedules: an illustration from Quebec, Canada. H Econ 14 (9), S. 909-923 (http://www3.interscience.wiley.com/cgi-bin/fulltext/111081767/PDFSTART).
332-25928	Coombs, John; Cornish, Laura; Hiller, Paula; Smith, Dean (2002). Compliance and Refill Pattern Behavior With HMG-CoA Reductase Inhibitors After Acute Myocardial Infarction. Manag Care Interface 15 (1), S. 54-58, 60 (http://www.medicomint.com/Search/SubjectDetails.asp?SUBJECT=Compliance+and+Refill+Pattern+Beha vior+With+HMG%2DCoA+Reductase+Inhibitors+After+Acute+Myocardial+Infarction).
332-25928	Cooper, Michael; Culyer, Anthony (Eds.) (1973). Health Economics. Penguin Books, Hammondsworth/Baltimore/Rongwood.
332-25928	Coulson, Edward; Terza, Joseph; Neslusan, Cheryl; Stuart, Bruce (1995). Estimating the Moral-Hazard Effect of Supplemental Medical Insurance in the Demand for Prescription Drugs by the Elderly. Am Econ Rev 85 (2) [Papers and Proceedings of the Hundredth and Seventh Annual Meeting of the American Economic Association Washington, DC, January 6-8, 1995], S. 122-126 (http://links.jstor.org/sici?sici=00028282%28199505%2985%3A2%3C122%3AETMEOS%3E2.0.CO%3B2-Z).
332-25928	Council of the European Union (2007). Joint Report on Social Protection and Social Inclusion 2007. EU Council, Brussels (http://register.consilium.europa.eu/pdf/en/07/st06/st06694.en07.pdf).
332-25928	Cox, Emily; Jernigan, Cindy; Coons, Stephen; Draugalis, JoLaine (2001). Medicare Beneficiaries' Management of Capped Prescription Benefits. Med Care 39 (3), S. 296-301 (http://links.jstor.org/sici?sici=00257079%28200103%2939%3A3%3C296%3AMBMOCP%3E2.0.CO%3B2).
332-25928	Crawford, Steven; Ramsey, Christian; Splinter, Garth (2004). It’s Health Care, Not Welfare. Final Report Submitted to The Oklahoma Health Care Authority. Health Care Not Welfare Project Team, Primary Care Health Policy Division, Department of Family & Preventive Medicine, University of Oklahoma Health Sciences Center, Oklahoma City (http://www.statecoverage.net/hrsa/ok.pdf; http://www.statecoverage.net/statereports/ok8.pdf).
332-25928	Creese, Andrew (1997). User fees: They don't reduce costs, and they increase inequity. BMJ 315 (7102), S. 202-203 (http://bmj.bmjjournals.com/cgi/content/full/315/7102/202).
332-25928	Cross, Margaretann (2003). Will New Benefit Design Harm Some Patients? Managed Care Dec 2003 (http://www.managedcaremag.com/archives/0312/0312.outcomes.html).
332-25928	Crown, William; Berndt, Ernst; Baser, Onur; Finkelstein, Stan; Witt, Whitney (2003). Benefit Plan Design and Prescription Drug Utilization Among Asthmatics: Do Patient Copayments Matter? National Bureau of Economic Research, NBER Working Paper 10738, Cambridge (http://www.nber.org/papers/w10062.pdf).
332-25928	Crown, William; Berndt, Ernst; Baser, Onur; Finkelstein, Stan; Witt, Whitney; Maguire, Jonathan; Haver, Kenan (2004). Benefit plan design and prescription drug utilization among asthmatics: do patient copayments matter? Front H Pol Res 7 (1), S. 95-127 (http://www.bepress.com/cgi/viewcontent.cgi?article=1053&context=fhep; http://web.ebscohost.com/ehost/pdf?vid=3&hid=117&sid=da9961f6-3fe4-488c-8627b1f1f3f2e18e%40sessionmgr9).
332-25928	Crystal, Stephen; Johnson, Richard; Harman, Jeffrey; Sambamoorthi, Usha; Kumar, Rizie (2000). Out-ofpocket health care costs among older Americans. J Gerontol B Psychol 55 (1), S. 51-62 (http://psychsoc.gerontologyjournals.org/cgi/reprint/55/1/S51).
332-25928	Currie, Gillian; Nielson, Norma (1999). Models for Funding Prescription Drug Program. Working Paper No. 2002-16, Research Report to the Institute of Health Economics, Edmonton (http://www.ihe.ca/publications/papers/pdf/1999-05paper.pdf).
332-25928	Davidson, Stephen; Connelly, John; Blim, Don; Strain, James; Taylor, Doyl (1980). Consumer Cost-Sharing as a Means to Reduce Health Care Costs. Pediatrics 65 (1), S. 168-170 (http://pediatrics.aappublications.org/cgi/reprint/65/1/168).
332-25928	Cutler, David (2001). Health Care and the Public Sector. Paper prepared for the Handbook of Public Economics, Harvard University and NBER, Boston (http://post.economics.harvard.edu/faculty/dcutler/papers/cutler_handbook_chapter_3-12-01.pdf).
332-25928	Davis, Karen (2004). Consumer Directed Health Care: Will It Improve Health System Performance? H Serv Res 39 (4 part 2), S. 1219-1233 (http://www.blackwell-synergy.com/doi/full/10.1111/j.14756773.2004.00284.x; http://www.pubmedcentral.nih.gov/picrender.fcgi?artid=1361064&blobtype=pdf).
332-25928	Davis, Karen; Schoen, Cathy; Schoenbaum, Stephen; Audet, Anne-Marie; Doty, Michelle; Holmgren, Alyssa; Kriss, Jennifer (2006). Mirror, Mirror on the Wall: An Update on the Quality of American Health Care Through the Patient's Lens. The Commonwealth Fund, New York (http://www.cmwf.org/usr_doc/Davis_mirrormirror_915.pdf).
332-25928	Dawson, Diane (1999). Why charge patients if there are better ways to contain costs, encourage efficiency and reach for equity? Eurohealth 5 (3). Geneva: World Health Organization, S. 29-31 (http://www.euro.who.int/document/obs/EuroHealth5_3.pdf).
332-25928	Deber, Raisa; Kraetschmer, Nancy; Irvine, Jane (1996). What role do patients wish to play in treatment decision making? Arch Int Med 156 (13), S. 1414-1420 (http://archinte.amaassn.org/cgi/content/reprint/156/13/1414).
332-25928	Deber, Raisa (2000). Getting what we pay for: Myths and Realities about Financing Canada’s Health Care System. Background Paper Prepared for the Dialogue on Health Reform. Department of Health Administration, University of Toronto.
332-25928	Deber, Raisa; Forget, Evelyn; Roos, Leslie (2004). Medical savings accounts in a universal system: wishful thinking meets evidence. H Pol 70 (1), S. 49-66.
332-25928	de Lemos, James; Blazing, Michael; Wiviott, Stephen; Lewis, Eldrin; Fox, Keith; White, Harvey; Rouleau, Jean-Lucien; Pedersen, Terje; Gardner, Laura; Mukherjee, Robin; Ramsey, Karen; Palmisano, Joanne; Bilheimer, David; Pfeffer, Marc; Califf, Robert; Braunwald, Eugene for the A to Z Investigators (2004). Early intensive vs a delayed conservative simvastatin strategy in patients with acute coronary syndromes: phase Z of the A to Z trial. JAMA 292 (11), S. 1307-1316 (http://jama.ama-assn.org/cgi/reprint/292/11/1307).
332-25928	Delesie, Lucas (1985). Cost-sharing and the patient's choice of provider: M. Susan Marquis Rand Corporation, Health Insurance Experiment Series, Santa Monica, California, 1984. H Pol 5 (1), S. 86.
